Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,1884,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53590.0,1451,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,18755,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,14143,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,15106,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,18753,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,9396,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,3342,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,1882,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,18754,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,1879,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,18751,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,7849,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,18757,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-25,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,338,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53597.0,18778,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53532.0,18774,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53955.0,18782,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53590.0,18776,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,18786,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Online,34292.0,3582,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53955.0,18784,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Online,53598.0,18726,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Online,53713.0,18727,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,7635,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Foundation Multi Channel,53705.0,5128,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53590.0,18783,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,3264,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53590.0,313,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53529.0,18779,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53555.0,18788,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53532.0,18775,4,1,4,18,Donation,Individual Multi Channel,Support The River,Unrestricted,105
2023-10-23,Soft Credit,Unrestricted,2023 ReMitts,Individual Multi Channel,53719.0,18890,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
2023-10-23,Donation,Unrestricted,Support The River,Individual Multi Channel,53716.0,14437,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
2023-10-23,Donation,Unrestricted,Support The River,Individual Online,53704.0,18725,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
2023-10-23,Donation,Unrestricted,Support The River,Individual Online,54304.0,18724,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
2023-10-23,Donation,Unrestricted,Support The River,Individual Multi Channel,53575.0,18777,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
2023-10-23,Donation,Unrestricted,Support The River,Individual Online,53718.0,1538,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
2023-10-23,Donation,Unrestricted,Support The River,Individual Multi Channel,34145.0,18940,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
2023-10-23,Donation,Unrestricted,Support The River,Individual Online,53714.0,3375,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
2023-10-23,Donation,Unrestricted,2023 ReMitts,Individual Multi Channel,53590.0,13201,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
2023-10-23,Donation,Unrestricted,Support The River,Individual Multi Channel,53532.0,18785,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
2023-10-23,Donation,Unrestricted,Support The River,Individual Multi Channel,27609.0,18780,4,0,4,19,Donation,Individual Multi Channel,Support The River,Unrestricted,102
2023-10-22,Donation,Unrestricted,Support The River,Individual Online,53590.0,244,4,6,4,20,Donation,Individual Multi Channel,Support The River,Unrestricted,85
2023-10-22,Donation,Unrestricted,Support The River,Individual Online,53704.0,2545,4,6,4,20,Donation,Individual Multi Channel,Support The River,Unrestricted,85
2023-10-22,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,18787,4,6,4,20,Donation,Individual Multi Channel,Support The River,Unrestricted,85
2023-10-21,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,4530,4,5,4,21,Donation,Individual Multi Channel,Support The River,Unrestricted,71
2023-10-21,Donation,Unrestricted,Support The River,Individual Multi Channel,19526.0,18789,4,5,4,21,Donation,Individual Multi Channel,Support The River,Unrestricted,71
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53949.0,15606,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53527.0,674,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718.0,15429,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711.0,329,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Faith Comm Multi Channel,53704.0,677,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,5002,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53531.0,249,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,1869,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,305,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,2524,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53558.0,539,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,3006,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,5497,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,6,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,15420,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53718.0,225,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593.0,7903,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,737,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562.0,74,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,398,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718.0,79,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1047,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53714.0,637,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711.0,229,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,2646,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1888,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Payroll,53704.0,5546,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,302,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,5003,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53562.0,251,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,15419,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1888,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,15420,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,2023 ReMitts,Individual Multi Channel,53590.0,13201,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Soft Credit,Unrestricted,2023 ReMitts,Individual Multi Channel,53726.0,18891,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,2023 ReMitts,Individual Multi Channel,53590.0,13201,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53562.0,3571,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Soft Credit,Unrestricted,2023 ReMitts,Individual Multi Channel,53711.0,18892,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,338,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,5546,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,338,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,15418,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53562.0,3571,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53562.0,251,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53532.0,685,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53704.0,5003,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53532.0,685,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53716.0,15467,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,15419,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,57,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,9355,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-20,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,15418,4,4,4,22,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-19,Donation,Unrestricted,Support The River,Individual Multi Channel,53716.0,80,4,3,4,23,Donation,Individual Multi Channel,Support The River,Unrestricted,118
2023-10-19,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Multi Channel,53716.0,80,4,3,4,23,Donation,Individual Multi Channel,Support The River,Unrestricted,118
2023-10-19,Donation,Unrestricted,Support The River,Individual Online,53704.0,4076,4,3,4,23,Donation,Individual Multi Channel,Support The River,Unrestricted,118
2023-10-18,Donation,Unrestricted,Support The River,Individual Multi Channel,53718.0,5876,4,2,4,24,Donation,Individual Multi Channel,Support The River,Unrestricted,125
2023-10-18,Donation,Unrestricted,Support The River,Individual Multi Channel,53716.0,1914,4,2,4,24,Donation,Individual Multi Channel,Support The River,Unrestricted,125
2023-10-18,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,744,4,2,4,24,Donation,Individual Multi Channel,Support The River,Unrestricted,125
2023-10-18,Donation,Unrestricted,Support The River,Individual Multi Channel,53718.0,2499,4,2,4,24,Donation,Individual Multi Channel,Support The River,Unrestricted,125
2023-10-18,Donation,Unrestricted,Support The River,Individual Multi Channel,53558.0,18719,4,2,4,24,Donation,Individual Multi Channel,Support The River,Unrestricted,125
2023-10-18,Soft Credit,Unrestricted,2023 ReMitts,Individual Multi Channel,53726.0,18889,4,2,4,24,Donation,Individual Multi Channel,Support The River,Unrestricted,125
2023-10-18,Donation,Unrestricted,Support The River,Individual Multi Channel,53718.0,700,4,2,4,24,Donation,Individual Multi Channel,Support The River,Unrestricted,125
2023-10-18,Donation,Unrestricted,2023 ReMitts,Individual Multi Channel,53590.0,13201,4,2,4,24,Donation,Individual Multi Channel,Support The River,Unrestricted,125
2023-10-18,Donation,Unrestricted,Support The River,Individual Multi Channel,53703.0,421,4,2,4,24,Donation,Individual Multi Channel,Support The River,Unrestricted,125
2023-10-18,Donation,Unrestricted,Support The River,Individual Multi Channel,53711.0,724,4,2,4,24,Donation,Individual Multi Channel,Support The River,Unrestricted,125
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,32966.0,2030,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,448,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Multi Channel,53705.0,57,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Soft Credit,Unrestricted,2023 ReMitts,Individual Multi Channel,53575.0,19153,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53711.0,487,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53593.0,2029,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,506,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,497,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,4,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53703.0,482,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,481,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,431,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,461,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53597.0,502,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53597.0,1127,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53593.0,445,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,484,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,430,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53597.0,451,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53562.0,467,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,85374.0,2423,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53714.0,464,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,470,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53714.0,460,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,474,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53562.0,3712,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,508,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Online,53532.0,2740,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Foundation Multi Channel,53708.0,673,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,477,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,480,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,483,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Business Multi Channel,53704.0,3710,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,457,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,55346.0,437,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,434,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53589.0,471,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53593.0,438,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,2023 ReMitts,Individual Multi Channel,53590.0,13201,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,444,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53711.0,441,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53711.0,493,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53726.0,490,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53716.0,475,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704.0,5609,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53590.0,501,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53532.0,1445,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53590.0,2986,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704.0,4246,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Donation,Unrestricted,Support The River,Individual Multi Channel,53711.0,476,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-17,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53549.0,13920,4,1,4,25,Donation,Individual Multi Channel,Support The River,Unrestricted,73
2023-10-16,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53705.0,15026,4,0,4,26,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-16,Donation,Unrestricted,Support The River,Individual Multi Channel,52246.0,274,4,0,4,26,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-16,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53705.0,15026,4,0,4,26,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-16,Donation,Unrestricted,Support The River,Individual Online,53704.0,4453,4,0,4,26,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-16,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53704.0,248,4,0,4,26,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-16,Donation,Unrestricted,Support The River,Individual Multi Channel,20036.0,9703,4,0,4,26,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-16,Donation,Unrestricted,Support The River,Individual Multi Channel,55426.0,15025,4,0,4,26,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-16,Donation,Unrestricted,Support The River,Individual Event,53705.0,18722,4,0,4,26,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-16,Donation,Unrestricted,Support The River,Individual Multi Channel,55426.0,15025,4,0,4,26,Donation,Individual Multi Channel,Support The River,Unrestricted,70
2023-10-13,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,376,4,4,4,29,Donation,Individual Multi Channel,Support The River,Unrestricted,8
2023-10-13,Donation,Unrestricted,Support The River,Business Multi Channel,68508.0,15410,4,4,4,29,Donation,Individual Multi Channel,Support The River,Unrestricted,8
2023-10-13,Donation,Unrestricted,Support The River,Individual Multi Channel,53528.0,3025,4,4,4,29,Donation,Individual Multi Channel,Support The River,Unrestricted,8
2023-10-12,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,317,4,3,4,30,Donation,Individual Multi Channel,Support The River,Unrestricted,35
2023-10-12,Donation,Unrestricted,Support The River,Individual Online,60089.0,15310,4,3,4,30,Donation,Individual Multi Channel,Support The River,Unrestricted,35
