Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562,324,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,734,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Munch,Support The River,Individual Online,53704,617,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,311,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53717,3569,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711,19,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,625,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,530,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,1868,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562,3163,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53719,537,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53558,13989,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,729,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,1450,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53717,347,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,13881,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Unrestricted,Support The River,Individual Online,92705,18759,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590,49,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,223,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718,13883,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53572,1290,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53534,650,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Unrestricted,Support The River,Foundation Multi Channel,53705,1930,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Unrestricted,Support The River,Individual Online,53704,18762,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Online,53704,2,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,55418,392,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,15767,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,42,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527,648,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718,8707,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53558,13,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562,251,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,4971,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,4962,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53954,3315,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53711,3886,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53717,236,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53705,2482,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,1895,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,3350,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Unrestricted,2023 ReMitts,Individual Multi Channel,53590,13201,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53590,4126,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53705,3379,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,2581,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Unrestricted,Support The River,Individual Online,53719,3891,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,474,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716,214,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53711,5563,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53718,3192,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53714,14098,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Soft Credit,Unrestricted,2023 ReMitts,Individual Multi Channel,53590,19046,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527,77,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,221,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,1845,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,4328,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,11,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,8,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,33573,9,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,5612,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,15375,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,97138,4116,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53717,349,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Online,53590,18109,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,2011,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711,14218,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
11/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711,15518,4,2,4,10,Donation,Individual Online,Support The River,Unrestricted,143
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Online,53705,8771,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,307,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Unrestricted,Support The River,Individual Online,53704,2519,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Unrestricted,Support The River,Individual Online,53713,4755,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Unrestricted,Support The River,Individual Online,53548,18739,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Unrestricted,Support The River,Individual Online,46123,8461,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Online,53718,84,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,1850,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Online,53597,3951,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Unrestricted,Support The River,Individual Online,53716,4374,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53718,6865,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,3402,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,18773,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53718,225,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53717,5017,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53705,2796,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,18762,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53705,3406,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,4450,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53716,10814,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53718,1938,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53562,565,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53532,1855,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/31/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53562,1225,4,1,4,11,Donation,Individual Online,Support The River,Unrestricted,140
10/30/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,15169,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,312,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,2771,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53716,2501,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53715,318,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Unrestricted,Support The River,Individual Online,53717,55,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53711,3396,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Programs/Operations,2023 HOPE,Individual Online,53713,1342,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53711,4451,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53705,14289,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53527,3863,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,18857,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53726,4320,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,3239,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53705,15438,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53718,3244,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/30/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53597,3398,4,0,4,12,Donation,Individual Online,Support The River,Unrestricted,132
10/29/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53066,3520,4,6,4,13,Donation,Individual Online,Support The River,Unrestricted,66
10/29/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,18765,4,6,4,13,Donation,Individual Online,Support The River,Unrestricted,66
10/29/2023,Donation,Programs/Operations,2023 HOPE,Individual Online,53590,244,4,6,4,13,Donation,Individual Online,Support The River,Unrestricted,66
10/29/2023,Donation,Unrestricted,Support The River,Individual Online,53714,5766,4,6,4,13,Donation,Individual Online,Support The River,Unrestricted,66
10/29/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53597,15276,4,6,4,13,Donation,Individual Online,Support The River,Unrestricted,66
10/29/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,18770,4,6,4,13,Donation,Individual Online,Support The River,Unrestricted,66
10/29/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,18767,4,6,4,13,Donation,Individual Online,Support The River,Unrestricted,66
10/29/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53531,4653,4,6,4,13,Donation,Individual Online,Support The River,Unrestricted,66
10/29/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,10028,4,6,4,13,Donation,Individual Online,Support The River,Unrestricted,66
10/29/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53718,4166,4,6,4,13,Donation,Individual Online,Support The River,Unrestricted,66
10/28/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,3386,4,5,4,14,Donation,Individual Multi Channel,Support The River,Unrestricted,47
10/28/2023,Donation,Unrestricted,Support The River,Individual Online,53704,2354,4,5,4,14,Donation,Individual Multi Channel,Support The River,Unrestricted,47
10/28/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,10355,4,5,4,14,Donation,Individual Multi Channel,Support The River,Unrestricted,47
10/28/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,3240,4,5,4,14,Donation,Individual Multi Channel,Support The River,Unrestricted,47
10/28/2023,Donation,Unrestricted,Support The River,Individual Online,53718,84,4,5,4,14,Donation,Individual Multi Channel,Support The River,Unrestricted,47
10/28/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53532,4666,4,5,4,14,Donation,Individual Multi Channel,Support The River,Unrestricted,47
10/28/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,78572,18791,4,5,4,14,Donation,Individual Multi Channel,Support The River,Unrestricted,47
10/28/2023,Donation,Programs/Operations,2023 HOPE,Individual Online,53716,796,4,5,4,14,Donation,Individual Multi Channel,Support The River,Unrestricted,47
10/28/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53718,2358,4,5,4,14,Donation,Individual Multi Channel,Support The River,Unrestricted,47
10/28/2023,Donation,Unrestricted,Support The River,Individual Online,53704,18735,4,5,4,14,Donation,Individual Multi Channel,Support The River,Unrestricted,47
10/27/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,3738,4,4,4,15,Donation,Individual Multi Channel,Support The River,Unrestricted,99
10/27/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53527,4431,4,4,4,15,Donation,Individual Multi Channel,Support The River,Unrestricted,99
10/27/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53597,3296,4,4,4,15,Donation,Individual Multi Channel,Support The River,Unrestricted,99
10/27/2023,Donation,Unrestricted,Support The River,Individual Online,53704,18734,4,4,4,15,Donation,Individual Multi Channel,Support The River,Unrestricted,99
10/27/2023,Donation,Unrestricted,Support The River,Individual Online,53705,18731,4,4,4,15,Donation,Individual Multi Channel,Support The River,Unrestricted,99
10/26/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53704,4246,4,3,4,16,Donation,Individual Multi Channel,Support The River,Unrestricted,106
10/26/2023,Donation,Unrestricted,Support The River,Individual Online,53716,3527,4,3,4,16,Donation,Individual Multi Channel,Support The River,Unrestricted,106
10/26/2023,Donation,Programs/Operations,2023 HOPE,Individual Mailing,53704,2570,4,3,4,16,Donation,Individual Multi Channel,Support The River,Unrestricted,106
10/26/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53549,13920,4,3,4,16,Donation,Individual Multi Channel,Support The River,Unrestricted,106
10/26/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53704,5609,4,3,4,16,Donation,Individual Multi Channel,Support The River,Unrestricted,106
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,18744,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,7849,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,1882,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53559,16896,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18748,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18747,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,14993,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53527,1427,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,9080,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,1880,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53704,1338,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18745,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53590,1451,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18746,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18744,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18752,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53597,1781,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53716,3301,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Faith Comm Multi Channel,53704,18827,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53716,3301,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Foundation Online,53705,309,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,338,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18743,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53532,17026,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Online,53590,18728,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53783,1883,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18742,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53703,310,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,18742,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,55424,14061,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,15106,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,18743,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,3342,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53783,14992,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,1879,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,1884,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18750,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,9080,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,18756,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53527,1427,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,1880,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,338,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53705,338,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,338,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,45040,6897,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,1879,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,15256,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53705,338,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,14993,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Mailing,53719,3985,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
10/25/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,2607,4,2,4,17,Donation,Individual Multi Channel,Support The River,Unrestricted,107
